n_estimators,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,accuracy
"[1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16]","[1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16]","[10, 11, 12, 13, 14, 15, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[1, 2, 3, 4, 0.001, 0.01, 0.02, 0.03, 0.04, 0.1]","[0.0, 0.01, 0.0001]","['auto', 'sqrt', 'log2', None]","[None, 2, 5, 10]","[0.0, 0.001, 0.01, 0.1]","[True, False]",[False],prediction
16,3,10,0.03,0.0,log2,5,0.01,True,False,0.796348314606741
4,3,13,4,0.0,auto,,0.0,True,False,0.796348314606741
11,5,20,0.03,0.0,log2,10,0.01,False,False,0.796348314606741
15,2,10,4,0.0001,sqrt,5,0.001,True,False,0.796348314606741
10,11,20,1,0.01,log2,10,0.0,False,False,0.796348314606741
2,15,29,0.04,0.0,,10,0.01,True,False,0.796348314606741
1,13,24,1,0.0,sqrt,5,0.01,True,False,0.796348314606741
4,11,22,3,0.01,sqrt,5,0.001,True,False,0.796348314606741
13,13,24,0.03,0.0001,auto,10,0.01,True,False,0.796348314606741
16,5,26,0.1,0.0,log2,10,0.0,False,False,0.796348314606741
13,15,12,0.001,0.0001,auto,10,0.01,False,False,0.796348314606741
2,2,10,4,0.0,auto,10,0.01,False,False,0.796348314606741
2,12,26,2,0.01,auto,,0.0,False,False,0.796348314606741
13,13,14,2,0.0,sqrt,5,0.001,False,False,0.796348314606741
4,4,20,0.001,0.0001,sqrt,5,0.0,True,False,0.796348314606741
2,5,26,0.03,0.01,log2,,0.001,True,False,0.796348314606741
14,12,10,0.001,0.0,sqrt,,0.01,True,False,0.796348314606741
10,14,22,0.001,0.0,log2,,0.0,True,False,0.796348314606741
4,3,24,1,0.0,auto,,0.001,False,False,0.796348314606741
13,14,10,1,0.0001,sqrt,5,0.0,False,False,0.796348314606741
1,12,28,2,0.0001,auto,5,0.01,True,False,0.796348314606741
11,14,24,4,0.0001,,,0.001,False,False,0.796348314606741
15,12,14,0.02,0.01,,10,0.0,False,False,0.796348314606741
13,13,28,4,0.0001,auto,10,0.01,False,False,0.796348314606741
13,14,20,0.03,0.0,sqrt,10,0.01,True,False,0.796348314606741
2,5,29,0.04,0.0001,,10,0.0,True,False,0.796348314606741
1,12,14,0.03,0.01,,10,0.001,True,False,0.796348314606741
10,4,22,1,0.0001,log2,5,0.001,False,False,0.796348314606741
3,4,27,0.001,0.01,auto,5,0.01,True,False,0.796348314606741
2,5,27,0.01,0.0,log2,10,0.01,False,False,0.796348314606741
2,16,28,0.01,0.0,log2,10,0.001,False,False,0.796348314606741
1,15,25,0.03,0.0001,auto,5,0.001,True,False,0.796348314606741
14,11,20,2,0.0,log2,5,0.01,False,False,0.796348314606741
2,15,15,0.02,0.0,sqrt,10,0.01,False,False,0.796348314606741
1,10,27,0.03,0.01,sqrt,5,0.0,True,False,0.796348314606741
1,13,15,0.001,0.0,,10,0.01,True,False,0.796348314606741
16,13,15,1,0.0001,,,0.001,False,False,0.796348314606741
13,4,22,0.02,0.01,sqrt,,0.001,True,False,0.796348314606741
2,2,12,0.04,0.0001,log2,10,0.0,False,False,0.796348314606741
10,14,24,0.03,0.0001,sqrt,,0.01,True,False,0.796348314606741
11,5,22,0.04,0.0001,log2,,0.0,False,False,0.796348314606741
11,14,21,0.04,0.0001,auto,,0.0,False,False,0.796348314606741
2,15,11,0.04,0.0001,,10,0.001,True,False,0.796348314606741
16,11,25,0.001,0.0001,sqrt,5,0.0,True,False,0.796348314606741
14,4,11,0.01,0.01,,,0.0,False,False,0.796348314606741
14,3,25,0.04,0.0001,,10,0.001,False,False,0.796348314606741
16,10,25,0.1,0.0001,log2,10,0.0,False,False,0.796348314606741
15,11,22,0.04,0.0001,sqrt,,0.01,False,False,0.796348314606741
1,15,28,3,0.0001,,10,0.01,True,False,0.796348314606741
16,5,27,2,0.01,sqrt,,0.01,True,False,0.796348314606741
5,5,22,0.04,0.0,log2,,0.0,False,False,0.796348314606741
5,10,20,2,0.01,log2,10,0.0,True,False,0.796348314606741
12,10,13,0.02,0.01,,10,0.0,False,False,0.796348314606741
10,14,24,2,0.0,sqrt,,0.01,True,False,0.796348314606741
13,5,29,0.02,0.0,,10,0.0,False,False,0.796348314606741
5,12,28,1,0.0001,log2,5,0.0,False,False,0.796348314606741
13,16,22,1,0.0001,auto,5,0.001,False,False,0.796348314606741
13,14,21,1,0.0,sqrt,5,0.001,False,False,0.796348314606741
16,11,26,0.02,0.0001,log2,5,0.01,True,False,0.796348314606741
10,15,25,4,0.0001,sqrt,5,0.01,False,False,0.796348314606741
5,3,20,0.02,0.01,sqrt,,0.01,False,False,0.796348314606741
2,14,10,3,0.0001,sqrt,,0.0,False,False,0.7949438202247191
4,10,22,2,0.0001,auto,10,0.01,False,False,0.7949438202247191
3,12,25,3,0.0,auto,5,0.001,True,False,0.7949438202247191
4,12,12,4,0.0001,auto,5,0.01,False,False,0.7949438202247191
2,10,13,0.02,0.01,,,0.001,False,False,0.7949438202247191
5,15,20,4,0.0001,sqrt,5,0.001,True,False,0.7949438202247191
14,14,23,2,0.0001,log2,5,0.0,True,False,0.7949438202247191
13,14,11,0.01,0.0001,sqrt,,0.01,True,False,0.7949438202247191
13,12,20,0.01,0.0,sqrt,5,0.001,True,False,0.7949438202247191
13,13,11,0.01,0.01,auto,5,0.01,False,False,0.7949438202247191
14,5,14,0.001,0.0001,auto,10,0.01,False,False,0.7949438202247191
5,11,22,0.001,0.0,sqrt,5,0.001,True,False,0.7949438202247191
4,15,11,4,0.0001,log2,10,0.01,False,False,0.7949438202247191
5,5,22,1,0.0,log2,5,0.0,True,False,0.7949438202247191
4,10,14,0.001,0.0,auto,5,0.0,False,False,0.7949438202247191
10,10,30,1,0.0,sqrt,10,0.001,True,False,0.7949438202247191
2,2,12,0.001,0.0,log2,,0.001,False,False,0.7949438202247191
3,11,11,0.03,0.0001,auto,10,0.001,False,False,0.7949438202247191
16,14,22,0.001,0.0,auto,10,0.01,True,False,0.7949438202247191
10,13,10,0.04,0.0001,auto,10,0.01,False,False,0.7949438202247191
15,16,29,3,0.0,log2,10,0.0,True,False,0.7949438202247191
12,4,26,0.03,0.0001,log2,,0.001,True,False,0.7949438202247191
13,4,21,4,0.0,log2,10,0.01,True,False,0.7949438202247191
14,14,29,0.04,0.01,log2,10,0.01,False,False,0.7949438202247191
1,4,21,0.04,0.01,sqrt,10,0.001,False,False,0.7949438202247191
13,16,22,0.02,0.0,,10,0.0,False,False,0.7949438202247191
15,5,28,0.01,0.01,,10,0.001,False,False,0.7949438202247191
3,13,23,3,0.0001,log2,,0.0,True,False,0.7949438202247191
4,4,26,0.02,0.0,sqrt,,0.01,True,False,0.7949438202247191
12,11,22,1,0.0001,sqrt,,0.001,True,False,0.7949438202247191
11,13,24,0.02,0.0001,log2,,0.001,True,False,0.7949438202247191
14,11,15,0.03,0.01,sqrt,10,0.01,True,False,0.7949438202247191
3,11,23,0.03,0.01,log2,10,0.001,False,False,0.7949438202247191
10,4,24,1,0.01,auto,10,0.01,True,False,0.7949438202247191
10,12,30,0.03,0.0,sqrt,,0.0,True,False,0.7949438202247191
1,13,24,0.04,0.0,log2,10,0.001,False,False,0.7949438202247191
2,4,23,0.04,0.0,,,0.001,False,False,0.7949438202247191
4,15,15,3,0.0,auto,5,0.01,False,False,0.7949438202247191
3,16,20,2,0.01,log2,10,0.01,False,False,0.7949438202247191
12,16,14,2,0.01,sqrt,,0.01,False,False,0.7949438202247191
3,15,26,1,0.01,sqrt,,0.0,True,False,0.7949438202247191
16,10,24,0.04,0.0,sqrt,,0.0,True,False,0.7949438202247191
10,15,15,0.04,0.0001,sqrt,10,0.01,False,False,0.7949438202247191
16,4,30,0.001,0.0,sqrt,5,0.0,True,False,0.7949438202247191
2,5,14,0.03,0.0,,,0.01,True,False,0.7949438202247191
2,3,14,1,0.01,auto,10,0.001,False,False,0.7949438202247191
13,3,24,0.04,0.0,sqrt,10,0.01,False,False,0.7949438202247191
1,13,13,0.01,0.01,,,0.0,True,False,0.7949438202247191
14,10,21,0.03,0.01,log2,5,0.01,False,False,0.7949438202247191
12,14,13,1,0.01,,,0.001,False,False,0.7949438202247191
4,11,11,3,0.0001,auto,5,0.01,False,False,0.7949438202247191
1,16,23,0.04,0.0,sqrt,10,0.0,False,False,0.7949438202247191
13,14,24,3,0.0,,,0.001,False,False,0.7949438202247191
2,15,25,0.03,0.0,,,0.001,True,False,0.7949438202247191
1,4,22,2,0.0,,,0.0,False,False,0.7949438202247191
14,4,25,0.02,0.01,sqrt,10,0.01,True,False,0.7949438202247191
3,2,30,0.02,0.0001,auto,5,0.001,True,False,0.7949438202247191
4,3,27,0.02,0.0001,sqrt,10,0.01,True,False,0.7949438202247191
16,14,29,4,0.01,log2,,0.01,False,False,0.7949438202247191
4,13,24,0.001,0.0,log2,5,0.0,False,False,0.7949438202247191
16,4,13,0.04,0.01,sqrt,10,0.01,True,False,0.7949438202247191
12,5,15,0.03,0.0,auto,,0.01,True,False,0.7949438202247191
1,3,30,0.03,0.0,,10,0.01,True,False,0.7949438202247191
16,12,25,1,0.01,auto,,0.01,True,False,0.7949438202247191
16,16,22,0.04,0.0,auto,10,0.01,True,False,0.7949438202247191
15,13,26,0.03,0.01,log2,,0.01,False,False,0.7949438202247191
4,2,14,3,0.0,sqrt,10,0.001,False,False,0.7949438202247191
3,4,28,0.01,0.0,log2,10,0.01,False,False,0.7949438202247191
12,10,26,0.001,0.0,auto,10,0.001,True,False,0.7949438202247191
14,13,26,1,0.0,auto,10,0.0,True,False,0.7949438202247191
11,4,27,3,0.01,auto,,0.01,True,False,0.7949438202247191
1,12,26,0.04,0.01,auto,10,0.001,False,False,0.7949438202247191
10,15,14,0.02,0.0,auto,,0.01,False,False,0.7949438202247191
15,13,12,4,0.01,log2,5,0.001,True,False,0.7949438202247191
3,15,27,4,0.01,sqrt,10,0.01,False,False,0.7949438202247191
12,14,11,0.02,0.0001,log2,10,0.01,False,False,0.7949438202247191
16,3,13,0.04,0.0,auto,,0.01,False,False,0.7949438202247191
10,14,20,0.03,0.0001,sqrt,,0.0,True,False,0.7949438202247191
1,5,30,0.03,0.01,log2,10,0.01,True,False,0.7949438202247191
15,14,22,2,0.0,auto,5,0.01,True,False,0.7949438202247191
3,14,28,1,0.0001,sqrt,10,0.0,True,False,0.7949438202247191
1,15,13,3,0.01,auto,10,0.001,True,False,0.7949438202247191
13,5,27,3,0.0001,auto,5,0.001,True,False,0.793539325842696
14,3,22,0.04,0.01,sqrt,,0.01,False,False,0.793539325842696
12,15,30,4,0.01,log2,,0.01,True,False,0.793539325842696
10,5,22,4,0.0,log2,5,0.01,True,False,0.793539325842696
14,13,29,3,0.0001,sqrt,,0.01,False,False,0.793539325842696
4,5,22,0.01,0.0001,log2,,0.0,True,False,0.793539325842696
4,2,22,0.01,0.01,auto,10,0.001,True,False,0.793539325842696
10,10,22,3,0.0,log2,5,0.01,True,False,0.793539325842696
13,13,13,0.01,0.0001,sqrt,5,0.01,False,False,0.793539325842696
4,13,30,1,0.0001,auto,5,0.0,False,False,0.793539325842696
12,5,20,0.001,0.01,auto,10,0.0,True,False,0.793539325842696
5,15,21,0.02,0.01,,10,0.01,True,False,0.793539325842696
4,2,21,0.02,0.0,log2,,0.01,False,False,0.793539325842696
4,3,24,0.1,0.0,log2,5,0.001,False,False,0.793539325842696
4,3,30,0.04,0.0,sqrt,5,0.001,True,False,0.793539325842696
11,16,26,0.04,0.0,auto,,0.01,True,False,0.793539325842696
4,3,11,2,0.0,sqrt,,0.01,True,False,0.793539325842696
4,2,26,0.04,0.01,log2,5,0.01,False,False,0.793539325842696
16,14,10,1,0.01,auto,5,0.01,True,False,0.793539325842696
12,11,11,0.1,0.01,sqrt,,0.01,False,False,0.793539325842696
10,14,24,0.02,0.01,,10,0.001,False,False,0.793539325842696
4,12,20,4,0.0,sqrt,5,0.0,False,False,0.793539325842696
4,12,13,0.03,0.0001,sqrt,10,0.001,True,False,0.793539325842696
16,11,24,4,0.0001,sqrt,,0.01,True,False,0.793539325842696
3,4,28,0.03,0.01,,,0.0,False,False,0.793539325842696
3,2,22,4,0.0001,,5,0.001,True,False,0.793539325842696
14,5,25,0.01,0.0,log2,5,0.0,True,False,0.793539325842696
13,12,13,0.01,0.0001,auto,5,0.01,False,False,0.793539325842696
2,5,14,0.01,0.0001,log2,10,0.0,True,False,0.793539325842696
4,15,13,0.1,0.01,auto,5,0.001,False,False,0.793539325842696
10,12,15,4,0.01,sqrt,5,0.001,False,False,0.793539325842696
10,5,30,0.02,0.0,sqrt,5,0.0,True,False,0.793539325842696
4,13,30,0.03,0.0,log2,5,0.01,False,False,0.793539325842696
13,3,12,3,0.0,sqrt,5,0.001,True,False,0.793539325842696
5,12,15,3,0.01,log2,5,0.0,False,False,0.793539325842696
11,13,21,1,0.01,,10,0.0,False,False,0.793539325842696
11,15,11,4,0.0001,auto,,0.01,False,False,0.793539325842696
16,15,25,4,0.0001,auto,,0.01,True,False,0.793539325842696
14,12,21,2,0.01,auto,5,0.001,True,False,0.793539325842696
4,12,27,0.03,0.0001,sqrt,10,0.001,True,False,0.793539325842696
13,3,22,0.001,0.0001,auto,10,0.01,False,False,0.793539325842696
4,15,24,0.02,0.01,log2,5,0.001,True,False,0.793539325842696
5,11,14,0.02,0.0,sqrt,5,0.0,False,False,0.793539325842696
15,5,29,0.01,0.0,sqrt,,0.01,True,False,0.793539325842696
13,11,13,1,0.01,auto,5,0.01,False,False,0.793539325842696
1,3,13,0.001,0.0,sqrt,10,0.01,True,False,0.793539325842696
5,11,25,0.04,0.0001,auto,10,0.01,False,False,0.793539325842696
4,3,14,0.1,0.01,log2,5,0.0,False,False,0.793539325842696
14,5,24,0.01,0.0,auto,5,0.001,True,False,0.793539325842696
1,16,26,1,0.0001,sqrt,,0.001,True,False,0.793539325842696
13,15,23,0.01,0.01,,10,0.001,False,False,0.793539325842696
3,3,13,0.04,0.0001,log2,5,0.01,False,False,0.793539325842696
13,4,28,0.01,0.0,auto,5,0.0,True,False,0.793539325842696
4,2,20,1,0.0,,5,0.0,True,False,0.793539325842696
10,16,14,0.001,0.01,,,0.001,False,False,0.793539325842696
4,11,12,4,0.0001,auto,5,0.001,False,False,0.793539325842696
4,14,12,0.03,0.0,sqrt,10,0.01,False,False,0.793539325842696
5,16,25,3,0.0,sqrt,5,0.0,True,False,0.793539325842696
5,15,14,0.01,0.01,sqrt,5,0.0,False,False,0.793539325842696
14,4,25,0.001,0.01,sqrt,5,0.01,True,False,0.793539325842696
13,15,25,0.01,0.0001,,10,0.001,False,False,0.793539325842696
10,14,23,0.04,0.0,auto,,0.001,True,False,0.793539325842696
11,14,20,0.01,0.0,,10,0.001,False,False,0.793539325842696
5,12,26,1,0.01,sqrt,5,0.0,False,False,0.793539325842696
5,16,10,4,0.01,log2,5,0.0,False,False,0.793539325842696
11,5,14,1,0.0,,10,0.001,False,False,0.793539325842696
11,14,12,0.01,0.0,sqrt,,0.01,False,False,0.793539325842696
12,16,10,3,0.0,auto,,0.01,False,False,0.793539325842696
10,13,23,0.01,0.01,log2,5,0.0,False,False,0.793539325842696
2,13,30,0.01,0.0001,log2,10,0.001,True,False,0.793539325842696
10,11,29,0.04,0.0001,sqrt,,0.001,True,False,0.793539325842696
5,10,15,4,0.0,sqrt,5,0.0,False,False,0.793539325842696
5,11,14,0.02,0.0001,,10,0.0,False,False,0.793539325842696
13,10,11,4,0.01,,10,0.001,False,False,0.793539325842696
5,10,26,0.01,0.01,log2,5,0.0,True,False,0.793539325842696
16,15,20,1,0.0,sqrt,,0.01,True,False,0.7921348314606741
12,3,30,0.01,0.0,sqrt,,0.001,True,False,0.7921348314606741
15,10,28,0.03,0.01,,,0.01,False,False,0.7921348314606741
12,3,13,1,0.01,sqrt,5,0.001,False,False,0.7921348314606741
13,12,11,0.01,0.0001,auto,5,0.001,True,False,0.7921348314606741
10,14,13,0.04,0.0,log2,5,0.001,False,False,0.7921348314606741
5,13,28,1,0.01,auto,,0.01,True,False,0.7921348314606741
16,11,22,4,0.0001,auto,10,0.01,True,False,0.7921348314606741
14,12,26,1,0.01,auto,,0.01,True,False,0.7921348314606741
13,12,12,0.001,0.0,,5,0.001,False,False,0.7921348314606741
16,11,25,0.04,0.0001,,10,0.01,False,False,0.7921348314606741
5,11,25,0.03,0.0,log2,5,0.0,False,False,0.7921348314606741
15,14,21,0.04,0.0001,log2,5,0.001,True,False,0.7921348314606741
10,13,24,4,0.01,sqrt,10,0.001,True,False,0.7921348314606741
10,15,15,4,0.0,,10,0.0,False,False,0.7921348314606741
10,14,26,3,0.0,,5,0.001,False,False,0.7921348314606741
14,10,22,3,0.0001,auto,5,0.001,True,False,0.7921348314606741
2,13,25,4,0.0001,log2,5,0.001,True,False,0.7921348314606741
1,11,28,2,0.0,auto,10,0.001,True,False,0.7921348314606741
11,5,12,0.04,0.0001,auto,10,0.01,True,False,0.7921348314606741
5,10,23,2,0.0001,,5,0.001,False,False,0.7921348314606741
5,11,22,0.03,0.0,log2,5,0.001,False,False,0.7921348314606741
12,5,23,0.02,0.0,log2,5,0.01,False,False,0.7921348314606741
12,5,28,0.02,0.01,log2,10,0.0,True,False,0.7921348314606741
2,3,11,0.04,0.01,,,0.01,False,False,0.7921348314606741
2,14,23,1,0.0001,log2,5,0.001,True,False,0.7921348314606741
3,12,14,0.001,0.01,,10,0.001,False,False,0.7921348314606741
2,10,11,3,0.01,auto,10,0.001,True,False,0.7921348314606741
11,5,23,0.03,0.01,log2,5,0.01,True,False,0.7921348314606741
11,3,20,0.03,0.0,log2,5,0.01,False,False,0.7921348314606741
13,3,14,2,0.0,log2,10,0.01,True,False,0.7921348314606741
14,3,28,0.03,0.0,sqrt,,0.001,True,False,0.7921348314606741
3,3,11,1,0.01,sqrt,10,0.01,False,False,0.7921348314606741
5,15,14,0.03,0.01,auto,5,0.001,False,False,0.7921348314606741
1,12,21,0.02,0.0,auto,5,0.0,True,False,0.7921348314606741
2,16,14,2,0.0,auto,,0.0,True,False,0.7921348314606741
12,15,15,0.03,0.01,auto,10,0.001,True,False,0.7921348314606741
11,3,24,2,0.01,sqrt,10,0.0,True,False,0.7921348314606741
11,15,30,0.03,0.0,auto,5,0.01,True,False,0.7921348314606741
13,16,21,0.04,0.0001,auto,,0.001,False,False,0.7921348314606741
1,5,29,0.02,0.01,,,0.0,False,False,0.7921348314606741
11,13,23,0.04,0.0001,log2,5,0.001,True,False,0.7921348314606741
12,5,27,0.04,0.0001,log2,5,0.001,True,False,0.7921348314606741
13,11,13,0.01,0.0001,log2,5,0.001,True,False,0.7921348314606741
12,10,12,0.04,0.01,sqrt,,0.01,True,False,0.7921348314606741
5,10,15,1,0.0,sqrt,10,0.001,True,False,0.7921348314606741
13,12,30,0.04,0.0001,auto,,0.001,False,False,0.7921348314606741
10,16,26,0.04,0.0001,auto,5,0.0,False,False,0.7921348314606741
15,14,10,1,0.01,auto,5,0.01,True,False,0.7921348314606741
5,4,14,3,0.0,,5,0.0,False,False,0.7921348314606741
16,15,27,3,0.0,log2,,0.01,True,False,0.7921348314606741
15,14,28,0.02,0.01,sqrt,,0.01,True,False,0.7921348314606741
12,13,12,0.04,0.0,auto,5,0.001,True,False,0.7921348314606741
15,12,13,1,0.0,,5,0.0,False,False,0.7921348314606741
1,10,29,3,0.0,,10,0.0,False,False,0.7921348314606741
12,11,14,4,0.0001,sqrt,,0.01,True,False,0.7921348314606741
4,12,15,0.03,0.01,auto,5,0.0,False,False,0.7921348314606741
2,4,15,0.02,0.0001,,,0.001,True,False,0.7921348314606741
10,12,26,2,0.0,,5,0.01,False,False,0.7921348314606741
10,11,29,0.04,0.0,log2,5,0.001,False,False,0.7921348314606741
2,11,24,1,0.01,auto,5,0.001,True,False,0.7921348314606741
10,14,27,1,0.01,,10,0.001,False,False,0.7921348314606741
3,15,11,2,0.0,,5,0.01,False,False,0.7921348314606741
4,10,13,0.03,0.0001,,5,0.01,False,False,0.7921348314606741
2,15,15,2,0.0,,5,0.01,False,False,0.7921348314606741
15,14,24,1,0.01,auto,10,0.01,True,False,0.7921348314606741
3,15,28,0.03,0.01,,10,0.01,False,False,0.7921348314606741
10,4,21,0.01,0.0,auto,10,0.001,False,False,0.7921348314606741
4,13,13,1,0.0,log2,,0.01,True,False,0.7921348314606741
14,11,29,0.02,0.01,sqrt,,0.0,True,False,0.7921348314606741
15,16,28,0.001,0.01,log2,,0.01,True,False,0.7921348314606741
3,13,12,0.04,0.0001,log2,10,0.01,False,False,0.7921348314606741
2,4,15,0.001,0.0,,5,0.0,False,False,0.7921348314606741
11,4,11,3,0.0001,,5,0.001,False,False,0.7921348314606741
10,10,28,0.01,0.0,auto,5,0.001,True,False,0.7921348314606741
1,16,10,0.01,0.0001,auto,10,0.0,True,False,0.7921348314606741
14,5,11,3,0.0,,5,0.001,False,False,0.7921348314606741
13,15,27,1,0.0,log2,10,0.001,True,False,0.7921348314606741
3,12,23,2,0.0,,5,0.01,False,False,0.7921348314606741
13,10,15,0.001,0.0001,,5,0.0,False,False,0.7921348314606741
15,16,27,0.02,0.01,sqrt,,0.01,True,False,0.7921348314606741
11,4,24,3,0.01,sqrt,10,0.001,False,False,0.7921348314606741
11,12,26,0.03,0.0001,sqrt,5,0.0,False,False,0.7921348314606741
16,4,23,0.01,0.01,auto,,0.01,False,False,0.7921348314606741
15,13,23,0.04,0.0,sqrt,5,0.0,True,False,0.7921348314606741
16,4,26,2,0.0,,5,0.001,False,False,0.7921348314606741
13,12,24,0.03,0.0,auto,10,0.001,True,False,0.7921348314606741
4,3,29,4,0.0001,log2,10,0.01,True,False,0.7921348314606741
1,11,24,0.001,0.0,,5,0.01,False,False,0.7921348314606741
3,12,25,3,0.0001,,10,0.0,False,False,0.7921348314606741
16,11,15,1,0.0001,,5,0.001,False,False,0.7921348314606741
5,14,21,0.03,0.0001,sqrt,5,0.0,False,False,0.7921348314606741
13,16,26,0.04,0.01,auto,5,0.01,False,False,0.7921348314606741
10,5,10,0.04,0.01,auto,5,0.001,False,False,0.7921348314606741
16,14,24,0.03,0.0,,,0.0,False,False,0.790730337078651
15,3,13,1,0.01,sqrt,5,0.01,True,False,0.790730337078651
10,13,26,0.001,0.0,,10,0.001,False,False,0.790730337078651
4,5,11,0.03,0.0001,,10,0.001,False,False,0.790730337078651
10,12,14,0.04,0.0001,log2,5,0.0,True,False,0.790730337078651
12,10,23,0.01,0.0,auto,,0.01,True,False,0.790730337078651
3,1,23,0.01,0.0,auto,5,0.001,False,False,0.790730337078651
10,10,25,0.03,0.01,,10,0.001,False,False,0.790730337078651
16,2,11,0.001,0.01,auto,5,0.0,True,False,0.790730337078651
5,16,13,0.03,0.0001,sqrt,5,0.001,True,False,0.790730337078651
14,11,14,0.04,0.01,auto,5,0.01,False,False,0.790730337078651
1,15,29,0.04,0.01,log2,5,0.01,True,False,0.790730337078651
3,4,25,0.001,0.0001,sqrt,2,0.01,False,False,0.790730337078651
4,4,25,0.01,0.01,log2,,0.01,True,False,0.790730337078651
4,5,28,0.02,0.01,auto,10,0.01,True,False,0.790730337078651
15,12,22,0.04,0.0001,sqrt,10,0.01,True,False,0.790730337078651
5,10,25,0.1,0.0001,log2,,0.01,False,False,0.790730337078651
2,4,23,0.03,0.0001,,10,0.0,True,False,0.790730337078651
14,12,13,0.04,0.01,auto,5,0.01,False,False,0.790730337078651
3,11,25,4,0.01,auto,10,0.0,False,False,0.790730337078651
2,5,30,1,0.0,,,0.001,False,False,0.790730337078651
5,3,29,0.001,0.0001,sqrt,5,0.0,False,False,0.790730337078651
3,3,12,0.001,0.0,sqrt,,0.0,True,False,0.790730337078651
3,15,14,0.04,0.01,auto,2,0.0,False,False,0.790730337078651
1,5,15,0.001,0.01,log2,,0.0,False,False,0.790730337078651
15,5,27,0.01,0.0001,auto,,0.01,True,False,0.790730337078651
10,12,10,0.03,0.0001,,,0.001,False,False,0.790730337078651
2,16,10,0.001,0.0001,,10,0.0,True,False,0.790730337078651
3,1,20,3,0.01,sqrt,2,0.0,False,False,0.790730337078651
14,5,13,1,0.01,,,0.001,False,False,0.790730337078651
14,5,24,4,0.0001,sqrt,10,0.01,True,False,0.790730337078651
14,10,14,0.03,0.0001,,10,0.0,False,False,0.790730337078651
3,10,26,0.001,0.0,log2,2,0.001,False,False,0.790730337078651
3,4,14,0.02,0.01,,10,0.0,False,False,0.790730337078651
13,13,27,0.1,0.0,log2,10,0.01,True,False,0.790730337078651
12,13,20,4,0.0001,sqrt,5,0.001,True,False,0.790730337078651
5,13,27,0.04,0.0001,log2,,0.001,True,False,0.790730337078651
3,1,24,2,0.0001,sqrt,,0.0,False,False,0.790730337078651
3,1,15,1,0.0,auto,,0.0,False,False,0.790730337078651
3,1,10,0.03,0.0,auto,,0.001,False,False,0.790730337078651
3,16,26,1,0.0001,log2,2,0.0,False,False,0.790730337078651
13,13,25,0.04,0.01,sqrt,,0.001,True,False,0.790730337078651
14,13,11,0.01,0.0,log2,5,0.0,True,False,0.790730337078651
3,5,20,3,0.01,auto,2,0.0,False,False,0.790730337078651
3,3,20,3,0.01,sqrt,2,0.0,False,False,0.790730337078651
11,4,13,3,0.01,log2,5,0.001,False,False,0.790730337078651
3,14,10,2,0.0001,sqrt,2,0.001,False,False,0.790730337078651
3,15,13,0.04,0.01,sqrt,2,0.001,False,False,0.790730337078651
11,15,15,2,0.0001,auto,,0.01,False,False,0.790730337078651
3,5,27,2,0.0,auto,10,0.0,True,False,0.790730337078651
10,16,24,2,0.01,auto,10,0.01,True,False,0.790730337078651
16,11,28,3,0.0001,auto,5,0.001,True,False,0.790730337078651
3,15,28,3,0.01,log2,5,0.001,True,False,0.790730337078651
13,4,20,1,0.0001,auto,10,0.01,False,False,0.790730337078651
1,4,26,0.04,0.0001,auto,,0.01,True,False,0.790730337078651
10,12,26,1,0.0001,,10,0.001,False,False,0.790730337078651
2,10,24,1,0.0001,log2,10,0.0,True,False,0.790730337078651
4,4,23,4,0.0001,log2,,0.01,True,False,0.790730337078651
3,13,13,0.02,0.0,auto,2,0.001,False,False,0.790730337078651
3,16,10,0.03,0.0,,10,0.0,False,False,0.790730337078651
3,3,24,0.04,0.0,auto,,0.001,False,False,0.790730337078651
15,12,12,0.03,0.0,,10,0.001,False,False,0.790730337078651
2,11,28,0.02,0.0001,auto,10,0.0,False,False,0.790730337078651
12,5,12,0.001,0.01,,,0.0,False,False,0.790730337078651
1,4,15,0.001,0.0001,sqrt,,0.0,False,False,0.790730337078651
15,14,11,0.03,0.0001,,,0.001,False,False,0.790730337078651
11,4,12,3,0.01,log2,,0.01,False,False,0.790730337078651
5,15,11,2,0.0,sqrt,,0.01,True,False,0.790730337078651
15,2,14,0.03,0.0,auto,10,0.01,False,False,0.790730337078651
3,5,15,3,0.01,sqrt,2,0.0,False,False,0.790730337078651
15,2,27,2,0.0,auto,5,0.01,False,False,0.790730337078651
1,11,12,3,0.0,log2,10,0.001,True,False,0.790730337078651
11,13,28,4,0.0,log2,,0.01,True,False,0.790730337078651
3,11,13,1,0.0001,log2,2,0.001,False,False,0.790730337078651
15,2,26,0.02,0.01,log2,5,0.01,True,False,0.790730337078651
10,3,25,0.001,0.0,log2,10,0.001,True,False,0.790730337078651
12,10,26,0.02,0.01,,,0.001,False,False,0.790730337078651
3,3,14,3,0.0,auto,,0.001,True,False,0.790730337078651
11,14,28,0.03,0.01,,10,0.001,False,False,0.790730337078651
4,5,26,0.03,0.0001,,10,0.0,False,False,0.790730337078651
